ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168623493,1645.14,28299.22,280,115.58
1766168623510,1683.82,28337.90,280,115.58
1766168623555,1792.52,28446.60,280,115.58
1766168623660,1660.73,28460.67,281,115.58
1766168623660,1660.75,28460.69,281,115.58
1766168623735,1823.59,28623.53,281,115.58
1766168623832,1674.66,28623.56,282,115.58
1766168623832,1674.69,28623.60,282,115.58
1766168623899,1838.78,28787.68,282,115.58
1766168624004,1676.00,28787.80,283,115.58
1766168624005,1676.01,28787.80,283,115.58
1766168624071,1840.12,28951.91,283,115.58
1766168624168,1676.13,28952.16,284,115.58
1766168624174,1676.13,28952.16,284,115.58
1766168624239,1840.44,29116.47,284,115.58
1766168624335,1676.13,29116.52,285,116.11
1766168624337,1676.20,29116.59,285,116.11
1766168624399,1842.25,29282.64,285,116.11
1766168624495,1688.12,29287.18,286,116.11
1766168624511,1735.04,29334.10,286,116.11
1766168624557,1849.60,29448.66,286,116.11
1766168624660,1692.51,29453.32,287,116.11
1766168624660,1692.51,29453.33,287,116.11
1766168624711,1834.06,29594.88,287,116.11
1766168624816,1704.65,29619.38,288,116.11
1766168624817,1704.68,29619.42,288,116.11
1766168624862,1835.01,29749.74,288,116.11
1766168624971,1711.51,29787.28,289,116.11
1766168624971,1711.54,29787.31,289,116.11
1766168625015,1843.09,29918.86,289,116.11
1766168625115,1713.67,29955.12,290,116.62
1766168625115,1714.16,29955.61,290,116.62
1766168625174,1881.56,30123.01,290,116.62
1766168625264,1713.88,30123.16,291,117.37
1766168625264,1713.92,30123.20,291,117.37
1766168625310,1846.87,30256.16,291,117.37
1766168625418,1717.81,30291.83,292,117.37
1766168625419,1717.84,30291.86,292,117.37
1766168625478,1886.29,30460.31,292,117.37
1766168625628,1869.67,30609.50,293,117.37
1766168625628,1869.68,30609.50,293,117.37
1766168625728,1721.25,30629.45,294,117.37
1766168625728,1721.28,30629.48,294,117.37
1766168625790,1889.99,30798.20,294,117.37
1766168625879,1721.44,30798.29,295,117.37
1766168625882,1728.23,30805.07,295,117.37
1766168625904,1802.16,30879.01,295,117.37
1766168626030,1732.83,30967.06,296,117.37
1766168626031,1732.86,30967.09,296,117.37
1766168626055,1817.59,31051.82,296,117.37
1766168626189,1734.08,31137.08,297,117.37
1766168626215,1821.08,31224.08,297,117.37
1766168626336,1734.34,31307.01,298,117.37
1766168626366,1795.61,31368.29,298,117.37
1766168626488,1740.52,31477.72,299,117.37
1766168626504,1794.66,31531.86,299,117.37
1766168626635,1753.47,31648.39,300,117.37
1766168626674,1823.93,31718.84,300,117.37
1766168626714,1925.45,31820.37,300,117.37
1766168626817,1771.49,31821.95,301,117.37
1766168626818,1771.63,31822.08,301,117.37
1766168626898,1945.07,31995.53,301,117.37
1766168627000,1771.71,31995.59,302,117.37
1766168627029,1816.38,32040.26,302,117.37
1766168627077,1936.76,32160.64,302,117.37
1766168627196,1771.85,32169.37,303,117.37
1766168627232,1805.97,32203.49,303,117.37
1766168627267,1891.54,32289.06,303,117.37
1766168627387,1783.32,32343.04,304,117.37
1766168627405,1848.15,32407.87,304,117.37
1766168627453,1960.20,32519.92,304,117.37
1766168627539,1803.90,32519.95,305,117.37
1766168627555,1858.48,32574.52,305,117.37
1766168627604,1947.79,32663.83,305,117.37
1766168627724,1812.12,32696.97,306,119.30
1766168627725,1812.12,32696.97,306,119.30
1766168627802,1989.95,32874.80,306,119.30
1766168627803,1989.96,32874.80,306,119.30
1766168627899,1815.65,32874.83,307,119.30
1766168627950,1902.81,32961.99,307,119.30
1766168627978,1970.72,33029.90,307,119.30
1766168628063,1816.05,33052.89,308,119.30
1766168628063,1816.05,33052.89,308,119.30
1766168628112,1946.67,33183.51,308,119.30
1766168628222,1830.46,33231.11,309,119.30
1766168628222,1830.56,33231.21,309,119.30
1766168628266,1957.47,33358.12,309,119.30
1766168628375,1835.59,33410.66,310,119.30
1766168628375,1835.59,33410.66,310,119.30
1766168628404,1934.54,33509.61,310,119.30
1766168628536,1836.28,33590.64,311,119.30
1766168628536,1836.31,33590.66,311,119.30
1766168628601,2015.36,33769.72,311,119.30
1766168628603,2016.26,33770.62,311,119.30
1766168628702,1836.50,33770.69,312,119.30
1766168628766,2016.64,33950.84,312,119.30
1766168628866,1840.51,33950.92,313,120.82
1766168628866,1840.51,33950.93,313,120.82
1766168628935,2020.99,34131.41,313,120.82
1766168629025,1846.80,34131.46,314,120.82
1766168629025,1846.80,34131.46,314,120.82
1766168629056,1945.77,34230.43,314,120.82
1766168629185,1847.44,34312.65,315,120.82
1766168629252,2027.96,34493.16,315,120.82
1766168629308,1853.79,34496.08,316,120.82
1766168629382,2016.36,34658.65,316,120.82
1766168629481,1852.46,34678.11,317,120.82
1766168629481,1852.46,34678.11,317,120.82
1766168629527,1985.24,34810.90,317,120.82
1766168629629,1852.38,34859.75,318,120.82
1766168629629,1852.41,34859.78,318,120.82
1766168629693,2033.91,35041.28,318,120.82
1766168629786,1852.40,35041.41,319,120.82
1766168629806,1924.37,35113.38,319,120.82
1766168629937,1852.35,35223.02,320,120.82
1766168629953,1911.61,35282.27,320,120.82
1766168630003,2033.92,35404.59,320,120.82
1766168630092,1852.36,35404.63,321,120.82
1766168630156,2033.82,35586.09,321,120.82
1766168630241,1852.34,35586.22,322,120.82
1766168630260,1922.41,35656.29,322,120.82
1766168630303,2033.99,35767.87,322,120.82
1766168630393,1861.36,35767.92,323,120.82
1766168630413,1915.03,35821.59,323,120.82
1766168630464,2043.37,35949.93,323,120.82
1766168630552,1862.24,35950.50,324,120.82
1766168630566,1912.70,36000.96,324,120.82
1766168630611,2031.85,36120.11,324,120.82
1766168630705,1862.31,36133.15,325,120.82
1766168630705,1862.31,36133.16,325,120.82
1766168630772,2044.53,36315.37,325,120.82
1766168630855,1862.44,36315.79,326,120.82
1766168630855,1862.47,36315.82,326,120.82
1766168630921,2044.45,36497.80,326,120.82
1766168631012,1865.67,36498.64,327,120.82
1766168631012,1865.67,36498.64,327,120.82
1766168631076,2048.55,36681.52,327,120.82
