ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766167549444,1561.98,20967.15,194,37.98
1766167549554,1637.39,21042.55,194,37.98
1766167549561,1660.25,21065.41,194,37.98
1766167549582,1678.53,21083.69,194,37.98
1766167549638,1723.23,21128.39,194,37.98
1766167549679,1754.02,21159.18,194,37.98
1766167549771,1568.78,21159.49,195,39.52
1766167549954,1766.47,21357.18,195,39.52
1766167549977,1766.48,21357.19,195,39.52
1766167550150,1635.40,21412.75,196,41.03
1766167550234,1698.91,21476.26,196,41.03
1766167550553,1727.69,21702.62,197,55.21
1766167550608,1765.81,21740.73,197,55.21
1766167550662,1797.03,21771.95,197,55.21
1766167550723,1592.30,21773.29,198,55.21
1766167550846,1605.72,21786.71,198,55.21
1766167550856,1672.88,21853.87,198,55.21
1766167550972,1761.76,21942.76,198,55.21
1766167550974,1761.78,21942.77,198,55.21
1766167551075,1589.81,21959.41,199,55.21
1766167551281,1602.38,21971.98,199,55.21
1766167551293,1738.25,22107.85,199,55.21
1766167551394,1561.24,22114.26,200,55.21
1766167551394,1561.24,22114.26,200,55.21
1766167551602,1713.62,22266.64,200,55.21
1766167551623,1737.06,22290.08,200,55.21
1766167551702,1582.26,22290.10,201,55.21
1766167551901,1737.05,22444.89,201,55.21
1766167551927,1747.50,22455.35,201,55.21
1766167552202,1763.24,22642.80,202,55.21
1766167552563,1796.47,22868.15,203,55.21
1766167552573,1804.58,22876.26,203,55.21
1766167552854,1638.94,22908.52,204,58.25
1766167552877,1775.29,23044.86,204,58.25
1766167553005,1664.88,23097.23,205,73.74
1766167553005,1664.88,23097.23,205,73.74
1766167553205,1814.84,23247.19,205,73.74
1766167553431,1701.29,23308.03,206,73.74
1766167553495,1795.17,23401.90,206,73.74
1766167553497,1846.39,23453.12,206,73.74
1766167553609,1641.45,23453.15,207,73.74
1766167553650,1653.67,23465.37,207,73.74
1766167553799,1764.35,23576.05,207,73.74
1766167553824,1793.58,23605.29,207,73.74
1766167553834,1836.57,23648.28,207,73.74
1766167553949,1658.21,23648.30,208,74.34
1766167553949,1658.22,23648.30,208,74.34
1766167554171,1865.93,23856.02,208,74.34
1766167554174,1865.93,23856.02,208,74.34
1766167554278,1689.91,23856.04,209,74.34
1766167554278,1689.91,23856.04,209,74.34
1766167554357,1726.32,23892.45,209,74.34
1766167554442,1783.17,23949.30,209,74.34
1766167554479,1811.42,23977.55,209,74.34
1766167554502,1858.07,24024.20,209,74.34
1766167554603,1673.60,24046.22,210,74.34
1766167554603,1673.60,24046.23,210,74.34
1766167554646,1702.97,24075.60,210,74.34
1766167554710,1724.37,24097.00,210,74.34
1766167554783,1811.63,24184.26,210,74.34
1766167554822,1856.30,24228.93,210,74.34
1766167554909,1668.33,24231.14,211,74.86
1766167555114,1848.47,24411.27,211,74.86
1766167555124,1848.47,24411.27,211,74.86
1766167555219,1683.18,24411.30,212,76.38
1766167555228,1685.28,24413.40,212,76.38
1766167555298,1721.14,24449.26,212,76.38
1766167555406,1777.39,24505.50,212,76.38
1766167555438,1815.71,24543.82,212,76.38
1766167555439,1850.16,24578.28,212,76.38
1766167555536,1670.04,24578.30,213,76.38
1766167555536,1670.04,24578.30,213,76.38
1766167555653,1714.47,24622.74,213,76.38
1766167555700,1764.05,24672.32,213,76.38
1766167555703,1806.87,24715.14,213,76.38
1766167555761,1871.06,24779.33,213,76.38
1766167555859,1710.53,24779.34,214,76.38
1766167556085,1899.97,24968.78,214,76.38
1766167556089,1899.97,24968.78,214,76.38
1766167556203,1702.10,24968.81,215,76.38
1766167556203,1702.10,24968.81,215,76.38
1766167556234,1718.18,24984.89,215,76.38
1766167556301,1751.26,25017.97,215,76.38
1766167556359,1800.54,25067.24,215,76.38
